Exposure;LicAge;RecordBeg;RecordEnd;Gender;MariStat;SocioCateg;VehUsage;DrivAge;HasKmLimit;ClaimAmount;ClaimNbResp;ClaimNbNonResp;ClaimNbParking;ClaimNbFireTheft;ClaimNbWindscreen;OutUseNb;RiskArea;BonusMalus;ClaimInd;ObtLic
0.061;322;09/12/2004;NA;Male;Other;CSP50;Private+trip to office;48;0;0;0;0;0;1;1;0;5;50;0;22
0.555;415;11/06/2004;NA;Male;Other;CSP60;Private;66;0;390.824773413897;0;1;0;0;0;0;7;50;1;32
0.103;115;24/11/2004;NA;Male;Alone;CSP50;Private+trip to office;28;1;0;0;0;0;0;0;0;10;76;0;19
0.833;562;01/01/2004;01/11/2004;Male;Other;CSP60;Private;72;0;0;1;0;0;0;1;0;7;50;0;26
0.109;50;22/09/2004;01/11/2004;Female;Alone;CSP55;Private+trip to office;22;1;0;0;0;0;0;0;0;5;85;0;18
0.166;52;01/11/2004;NA;Female;Alone;CSP55;Private+trip to office;23;1;567.090634441087;0;0;0;0;0;0;5;80;1;19
0.542;574;16/06/2004;NA;Male;Other;CSP60;Private;75;0;0;0;0;0;0;0;0;10;50;0;28
0.166;647;01/01/2004;01/03/2004;Female;Other;CSP60;Private;73;0;1196.21601208459;0;0;0;0;0;0;10;50;1;20
0.833;649;01/03/2004;NA;Female;Other;CSP60;Private;73;0;0;0;0;1;0;0;0;10;50;0;19
0.303;302;28/05/2004;17/09/2004;Male;Other;CSP50;Private;50;1;0;0;0;0;0;0;0;7;50;0;25
0.269;306;17/09/2004;24/12/2004;Male;Other;CSP50;Private;51;1;0;0;0;0;0;0;0;7;50;0;26
0.02;309;24/12/2004;NA;Male;Other;CSP50;Private;51;1;0;0;0;0;0;0;0;7;50;0;26
0.252;482;01/01/2004;02/04/2004;Female;Other;CSP50;Private;58;0;0;0;1;0;0;0;0;10;70;0;18
0.747;485;02/04/2004;NA;Female;Other;CSP50;Private;58;0;0;0;1;0;0;0;0;10;66;0;18
0.083;206;27/08/2004;27/09/2004;Male;Other;CSP50;Private;35;0;0;0;0;0;0;0;1;7;50;0;18
0.262;207;27/09/2004;NA;Male;Other;CSP50;Private+trip to office;35;0;0;0;0;0;0;0;2;7;50;0;18
0.122;572;17/11/2004;NA;Male;Other;CSP60;Private;76;0;0;0;0;0;0;0;0;10;50;0;29
0.721;438;01/01/2004;21/09/2004;Male;Other;CSP55;Professional;56;0;0;0;0;0;0;1;0;7;50;0;20
0.188;525;01/01/2004;09/03/2004;Male;Other;CSP60;Private;62;0;0;1;0;0;0;1;0;2;63;0;19
0.811;527;09/03/2004;NA;Male;Other;CSP60;Private;62;0;0;1;0;0;0;1;0;2;59;0;19
0.286;614;26/03/2004;09/07/2004;Male;Other;CSP60;Private;74;1;753.3833836858;0;0;0;0;0;0;10;50;1;23
0.478;618;09/07/2004;NA;Male;Other;CSP60;Private;74;1;0;1;0;0;0;0;0;10;50;0;23
0.457;575;03/05/2004;18/10/2004;Female;Alone;CSP60;Private;71;1;0;0;0;0;0;0;0;10;50;0;24
0.203;580;18/10/2004;NA;Female;Alone;CSP60;Private;71;1;0;0;0;0;0;0;0;10;50;0;23
0.045;206;16/09/2004;02/10/2004;Male;Other;CSP55;Private+trip to office;35;0;0;0;0;0;0;0;0;9;50;0;18
0.247;207;02/10/2004;NA;Male;Other;CSP55;Private+trip to office;35;0;0;0;0;0;0;0;0;9;50;0;18
0.221;256;02/02/2004;22/04/2004;Female;Other;CSP50;Private+trip to office;40;0;0;0;0;0;0;0;0;7;50;0;19
0.692;258;22/04/2004;NA;Female;Other;CSP50;Private+trip to office;40;0;0;0;0;0;0;0;0;7;50;0;19
0.178;586;27/10/2004;NA;Male;Other;CSP60;Private;66;0;0;0;1;0;0;0;0;7;50;0;18
0.957;331;01/01/2004;16/12/2004;Female;Alone;CSP50;Private+trip to office;47;1;0;0;0;0;0;1;0;7;50;0;20
0.5;242;01/01/2004;01/07/2004;Female;Other;CSP50;Private+trip to office;38;0;21142.2181268882;2;2;0;0;0;0;8;62;1;18
0.416;571;01/01/2004;01/06/2004;Male;Other;CSP50;Professional;65;0;391.77915407855;2;0;2;0;1;0;10;82;1;18
0.583;576;01/06/2004;NA;Male;Other;CSP50;Professional;66;0;397.234441087613;2;0;2;1;1;0;10;77;1;18
0.588;386;01/01/2004;03/08/2004;Male;Other;CSP55;Private+trip to office;53;0;0;0;0;0;0;1;1;9;50;0;21
0.74;197;01/01/2004;28/09/2004;Female;Other;CSP50;Private;35;0;0;0;0;0;0;0;0;7;50;0;19
0.166;602;01/01/2004;01/03/2004;Male;Other;CSP55;Private;68;0;0;0;0;0;0;0;0;11;50;0;18
0.804;604;01/03/2004;21/12/2004;Male;Other;CSP55;Private;68;0;0;0;0;0;0;0;0;11;50;0;18
0.028;613;21/12/2004;NA;Male;Other;CSP55;Private;69;0;0;0;0;0;0;0;0;11;50;0;18
0.416;549;01/01/2004;01/06/2004;Male;Other;CSP60;Private;64;0;0;0;0;0;0;0;0;10;50;0;19
0.555;389;11/06/2004;NA;Female;Other;CSP55;Private+trip to office;54;0;0;1;0;0;0;0;0;7;50;0;22
0.053;486;18/03/2004;07/04/2004;Male;Other;CSP60;Private;62;0;0;0;1;0;0;3;0;7;50;0;22
0.733;487;07/04/2004;NA;Male;Other;CSP60;Private;62;0;0;0;1;0;0;3;0;7;50;0;22
1;367;01/01/2004;NA;Male;Other;CSP55;Private+trip to office;49;0;0;0;1;0;1;0;0;7;50;0;19
0.524;284;21/04/2004;30/10/2004;Male;Alone;CSP50;Private+trip to office;43;0;0;0;0;0;0;0;0;7;50;0;20
0.17;290;30/10/2004;NA;Male;Alone;CSP50;Private+trip to office;44;0;0;0;0;0;0;0;0;7;50;0;20
0.661;294;03/05/2004;NA;Female;Other;CSP50;Private;42;0;0;0;0;0;0;0;0;7;50;0;18
0.541;600;01/01/2004;16/07/2004;Male;Other;CSP60;Private;70;1;0;2;1;0;0;1;0;9;50;0;20
0.37;529;18/02/2004;01/07/2004;Male;Other;CSP60;Private;66;0;0;0;3;0;0;0;0;7;50;0;22
0.499;534;01/07/2004;NA;Male;Other;CSP60;Private;66;0;0;0;3;0;0;0;0;7;50;0;22
0.129;528;01/01/2004;18/02/2004;Male;Other;CSP60;Private;66;0;2246.65921450151;0;2;0;0;0;0;7;50;1;22
0.51;448;17/02/2004;21/08/2004;Male;Other;CSP50;Private+trip to office;55;0;0;0;0;0;0;1;0;7;50;0;18
0.361;454;21/08/2004;NA;Male;Other;CSP50;Private+trip to office;55;0;92.0682779456193;0;0;0;0;1;1;7;50;1;18
0.517;533;25/06/2004;NA;Male;Other;CSP60;Private;74;0;0;1;0;0;0;0;0;10;50;0;30
0.937;551;24/01/2004;NA;Male;Other;CSP55;Private+trip to office;66;0;2339.18700906344;0;0;0;0;0;0;7;50;1;21
0.09;527;29/01/2004;01/03/2004;Female;Alone;CSP50;Private+trip to office;62;1;0;0;0;0;0;0;0;10;50;0;19
0.833;529;01/03/2004;NA;Female;Alone;CSP50;Private+trip to office;62;1;0;0;0;0;0;0;0;10;50;0;18
0.842;476;28/02/2004;NA;Male;Other;CSP55;Private+trip to office;59;0;0;0;0;0;0;0;0;9;50;0;20
0.032;418;01/01/2004;13/01/2004;Female;Other;CSP50;Private+trip to office;55;0;0;0;0;0;0;0;0;11;50;0;21
0.967;418;13/01/2004;NA;Female;Other;CSP50;Private+trip to office;55;0;0;0;0;0;0;0;0;11;50;0;21
0.618;608;18/05/2004;31/12/2004;Male;Other;CSP60;Private;77;0;0;0;0;0;0;0;0;10;50;0;27
0.001;615;31/12/2004;NA;Male;Other;CSP60;Private;77;0;0;0;0;0;0;0;0;10;50;0;26
0.25;322;01/01/2004;01/04/2004;Female;Other;CSP50;Private+trip to office;47;0;0;0;1;0;0;1;0;10;50;0;21
0.381;244;14/02/2004;01/07/2004;Female;Other;CSP50;Private+trip to office;46;0;0;1;0;0;0;0;0;11;55;0;26
0.499;249;01/07/2004;NA;Female;Other;CSP50;Private+trip to office;46;0;0;1;0;0;0;0;0;11;52;0;26
0.457;524;01/01/2004;16/06/2004;Female;Other;CSP60;Private;63;0;0;0;0;0;0;0;0;7;50;0;20
0.329;427;01/01/2004;30/04/2004;Male;Other;CSP50;Private+trip to office;54;0;0;0;1;0;0;0;0;7;50;0;19
0.67;430;30/04/2004;NA;Male;Other;CSP50;Private+trip to office;55;0;0;0;1;0;0;0;0;7;50;0;20
0.157;367;01/01/2004;28/02/2004;Male;Other;CSP50;Private+trip to office;50;0;0;0;0;0;0;0;0;7;50;0;20
0.842;368;28/02/2004;NA;Male;Other;CSP50;Private+trip to office;50;0;0;0;0;0;0;0;0;7;50;0;20
0.241;405;22/03/2004;19/06/2004;Male;Other;CSP50;Professional;51;0;0;0;0;0;0;0;0;7;50;0;18
0.534;408;19/06/2004;NA;Male;Other;CSP50;Professional;52;0;0;0;0;0;0;0;0;7;50;0;18
0.405;290;28/02/2004;24/07/2004;Female;Other;CSP50;Private+trip to office;44;0;874.966767371601;0;1;0;0;0;0;10;50;1;20
0.81;363;01/01/2004;23/10/2004;Male;Alone;CSP50;Private+trip to office;49;0;0;0;1;0;0;0;0;5;50;0;19
0.5;534;01/01/2004;01/07/2004;Female;Other;CSP66;Professional;63;0;0;1;1;0;0;0;0;7;50;0;19
0.422;419;05/05/2004;07/10/2004;Female;Other;CSP50;Private+trip to office;53;0;0;0;2;0;0;0;0;7;54;0;19
0.978;250;09/01/2004;NA;Male;Other;CSP50;Private+trip to office;39;0;0;0;0;0;0;0;0;7;50;0;19
0.012;370;27/12/2004;NA;Female;Other;CSP42;Private+trip to office;52;0;0;0;0;0;0;0;0;7;50;0;22
0.131;523;14/05/2004;01/07/2004;Male;Other;CSP60;Private;61;0;0;0;1;0;0;1;0;7;50;0;18
0.499;525;01/07/2004;NA;Male;Other;CSP60;Private;62;0;0;0;1;0;0;1;0;7;50;0;19
0.25;665;01/01/2004;01/04/2004;Male;Other;CSP60;Private;77;0;0;0;0;0;0;2;0;7;50;0;22
0.749;668;01/04/2004;NA;Male;Other;CSP60;Private;77;0;0;0;0;0;0;2;0;7;50;0;22
0.388;286;01/01/2004;21/05/2004;Male;Other;CSP50;Private+trip to office;43;0;0;0;0;0;0;0;0;7;50;0;20
0.228;290;21/05/2004;13/08/2004;Male;Other;CSP50;Private+trip to office;43;0;0;0;0;0;0;0;0;7;50;0;19
0.383;293;13/08/2004;NA;Male;Other;CSP50;Private+trip to office;43;0;242.636555891239;0;0;0;0;0;0;7;50;1;19
1;251;01/01/2004;NA;Male;Other;CSP50;Private+trip to office;38;0;0;0;0;0;0;0;0;7;50;0;18
0.187;607;24/07/2004;01/10/2004;Male;Other;CSP60;Private;69;0;0;1;1;1;0;0;0;7;50;0;19
0.833;275;01/01/2004;01/11/2004;Male;Other;CSP55;Private;42;0;0;0;1;0;0;0;0;7;57;0;20
0.25;548;01/01/2004;01/04/2004;Male;Other;CSP60;Private;69;0;0;0;0;0;1;0;0;10;50;0;24
0.749;551;01/04/2004;NA;Male;Other;CSP60;Private;69;0;0;0;0;0;1;0;0;10;50;0;24
0.769;486;05/01/2004;12/10/2004;Male;Other;CSP50;Professional;59;0;0;0;1;1;0;0;0;8;50;0;19
0.025;480;22/12/2004;NA;Male;Other;CSP50;Private;62;0;0;0;1;0;0;0;0;7;50;0;22
0.75;316;01/01/2004;01/10/2004;Male;Other;CSP50;Private+trip to office;44;0;0;0;0;0;1;0;0;7;60;0;18
0.497;104;02/04/2004;01/10/2004;Female;Other;CSP50;Private+trip to office;26;0;0;0;0;0;0;0;0;7;76;0;18
0.249;110;01/10/2004;NA;Female;Other;CSP50;Private+trip to office;27;0;0;0;0;0;0;0;0;7;72;0;18
0.023;412;23/04/2004;01/05/2004;Male;Other;CSP42;Professional run;52;0;0;1;0;0;0;0;0;4;50;0;18
0.666;413;01/05/2004;NA;Male;Other;CSP42;Professional run;52;0;0;1;0;0;0;0;0;4;50;0;18
0.584;591;31/03/2004;01/11/2004;Female;Other;CSP60;Private;69;0;0;0;0;0;0;0;0;9;50;0;20
0.166;599;01/11/2004;NA;Female;Other;CSP60;Private;70;0;0;0;0;0;0;0;0;9;50;0;21
0.852;382;01/01/2004;08/11/2004;Female;Other;CSP50;Professional;50;0;0;0;0;0;0;1;0;4;50;0;19
0.85;418;25/02/2004;NA;Female;Other;CSP50;Private+trip to office;54;0;0;0;0;0;0;0;1;7;50;0;20
0.833;112;01/01/2004;01/11/2004;Male;Alone;CSP55;Private;28;0;347.830513595166;0;0;0;0;1;0;11;85;1;19
1;457;01/01/2004;NA;Female;Alone;CSP50;Professional;59;0;0;0;1;0;0;0;2;8;50;0;21
0.375;118;16/07/2004;01/12/2004;Female;Other;CSP50;Professional;35;0;0;0;0;0;0;0;0;7;61;0;26
0.423;175;29/05/2004;01/11/2004;Male;Other;CSP55;Private+trip to office;34;0;0;0;0;0;0;0;0;8;64;0;20
0.166;181;01/11/2004;NA;Male;Other;CSP55;Private+trip to office;34;0;0;0;0;0;0;0;0;8;60;0;19
0.155;493;05/11/2004;NA;Male;Other;CSP50;Private+trip to office;60;0;0;0;2;0;0;0;0;10;50;0;19
0.273;153;23/04/2004;01/08/2004;Female;Other;CSP50;Private+trip to office;33;0;0;3;2;0;0;1;0;6;88;0;21
0.416;157;01/08/2004;NA;Female;Other;CSP50;Private+trip to office;33;0;1562.35649546828;3;2;0;0;1;0;6;110;1;20
0.75;267;01/01/2004;01/10/2004;Female;Other;CSP50;Private+trip to office;41;1;0;0;0;0;0;0;0;7;50;0;19
0.17;276;30/10/2004;NA;Female;Other;CSP50;Private+trip to office;42;0;0;0;0;0;0;0;0;7;50;0;19
0.422;287;01/01/2004;03/06/2004;Female;Other;CSP50;Private+trip to office;42;0;0;0;1;0;0;0;0;11;50;0;19
0.577;292;03/06/2004;NA;Female;Other;CSP50;Private+trip to office;43;0;98.2540785498489;0;1;0;0;0;0;11;50;1;19
0.508;501;01/01/2004;04/07/2004;Female;Other;CSP60;Private;62;0;698.135347432024;1;0;0;0;0;0;11;50;1;21
0.582;559;01/01/2004;31/07/2004;Male;Other;CSP60;Private;67;0;0;1;0;0;0;1;0;7;50;0;21
0.166;292;01/01/2004;01/03/2004;Female;Other;CSP1;Professional;43;0;0;1;0;0;0;1;0;9;60;0;19
0.677;294;01/03/2004;05/11/2004;Female;Other;CSP1;Professional;43;0;587.533232628399;1;0;0;0;1;0;9;75;1;19
0.561;326;19/03/2004;11/10/2004;Male;Other;CSP50;Private+trip to office;45;0;0;1;0;0;0;0;0;10;58;0;18
0.803;267;12/03/2004;NA;Female;Other;CSP50;Private+trip to office;41;0;0;1;0;0;0;1;0;10;50;0;19
0.416;310;01/01/2004;01/06/2004;Male;Other;CSP50;Private+trip to office;44;0;0;0;0;0;0;0;0;2;50;0;19
0.583;315;01/06/2004;NA;Male;Other;CSP50;Private+trip to office;44;0;0;0;0;0;0;0;0;2;50;0;18
0.666;446;24/01/2004;24/09/2004;Female;Other;CSP55;Private+trip to office;56;0;0;0;0;0;0;1;0;4;50;0;19
0.27;454;24/09/2004;NA;Female;Other;CSP55;Private+trip to office;56;0;2255.9084592145;0;0;0;0;1;0;4;50;1;19
0.353;237;24/06/2004;01/11/2004;Male;Other;CSP55;Private+trip to office;38;0;0;0;1;0;0;1;0;13;50;0;19
0.77;243;24/03/2004;NA;Male;Other;CSP50;Private;38;0;0;0;0;0;0;0;0;7;50;0;18
0.916;628;01/01/2004;01/12/2004;Female;Other;CSP60;Private;76;0;0;1;1;0;0;0;0;7;80;0;24
0.75;405;01/01/2004;01/10/2004;Male;Other;CSP1;Private+trip to office;52;0;1418.61027190332;0;0;0;0;0;0;7;50;1;19
1;475;01/01/2004;NA;Male;Other;CSP60;Private;69;0;0;0;1;0;1;0;0;7;50;0;30
1;474;01/01/2004;NA;Male;Other;CSP60;Private;58;0;2785.89607250755;0;0;0;0;1;0;11;50;1;19
0.113;564;01/01/2004;12/02/2004;Female;Other;CSP60;Private;71;1;0;0;0;0;0;0;0;7;50;0;24
0.55;565;24/02/2004;12/09/2004;Female;Other;CSP60;Private;71;1;0;0;0;0;0;0;0;7;50;0;24
0.098;230;26/03/2004;01/05/2004;Female;Other;CSP55;Private+trip to office;38;0;0;0;0;0;0;0;0;4;50;0;19
0.666;232;01/05/2004;NA;Female;Other;CSP55;Private+trip to office;38;0;0;0;0;0;0;0;0;4;50;0;19
0.333;207;01/01/2004;01/05/2004;Male;Other;CSP50;Private;37;0;0;0;0;0;0;0;0;9;76;0;20
0.666;211;01/05/2004;NA;Male;Other;CSP50;Private;37;0;0;0;0;0;0;0;0;9;72;0;20
0.5;460;01/01/2004;01/07/2004;Male;Other;CSP60;Private;61;0;0;1;0;1;0;0;0;7;50;0;23
0.333;256;01/01/2004;01/05/2004;Male;Other;CSP50;Private+trip to office;39;0;0;0;1;0;0;0;0;7;63;0;18
0.666;260;01/05/2004;NA;Male;Other;CSP50;Private+trip to office;40;0;0;0;1;0;0;0;0;7;59;0;19
0.5;565;01/01/2004;01/07/2004;Female;Other;CSP1;Professional;67;0;0;0;1;0;0;0;0;9;95;0;20
0.083;531;01/01/2004;01/02/2004;Male;Other;CSP50;Professional;62;0;0;0;2;0;0;0;0;7;50;0;18
0.916;532;01/02/2004;NA;Male;Other;CSP50;Professional;62;0;587.54501510574;0;2;0;0;0;0;7;50;1;18
0.25;420;01/01/2004;01/04/2004;Female;Other;CSP50;Professional;57;0;0;0;0;0;0;1;0;9;60;0;22
0.749;423;01/04/2004;NA;Female;Other;CSP50;Professional;57;0;0;0;0;0;0;1;0;9;57;0;22
0.985;255;01/01/2004;26/12/2004;Female;Other;CSP50;Private+trip to office;39;0;0;0;0;0;0;0;0;7;50;0;18
0.34;597;29/06/2004;01/11/2004;Female;Other;CSP60;Private;78;0;0;0;0;2;0;1;0;3;50;0;29
0.166;602;01/11/2004;NA;Female;Other;CSP60;Private;79;0;0;0;0;2;0;1;0;3;50;0;29
0.661;521;03/05/2004;NA;Male;Other;CSP60;Private;61;0;0;2;0;1;0;0;0;10;50;0;18
0.238;642;05/10/2004;NA;Male;Other;CSP60;Private;82;0;0;1;1;0;0;0;0;7;50;0;29
1;416;01/01/2004;NA;Female;Other;CSP50;Professional;53;0;0;0;0;0;0;0;0;7;50;0;19
0.487;691;04/06/2004;30/11/2004;Male;Other;CSP66;Professional;78;0;0;0;0;0;0;0;1;7;50;0;21
0.087;696;30/11/2004;NA;Male;Other;CSP66;Professional;79;0;0;0;0;0;0;0;1;7;50;0;21
0.557;334;01/01/2004;22/07/2004;Male;Other;CSP42;Private+trip to office;46;0;0;0;0;0;1;0;0;11;50;0;19
0.5;372;01/01/2004;01/07/2004;Male;Other;CSP60;Private;65;0;0;0;0;0;0;2;0;10;50;0;34
0.499;378;01/07/2004;NA;Male;Other;CSP60;Private;66;0;0;0;0;0;0;2;0;10;50;0;35
0.503;648;30/04/2004;01/11/2004;Male;Other;CSP60;Private;78;0;0;0;0;0;0;1;0;7;50;0;24
0.166;655;01/11/2004;NA;Male;Other;CSP60;Private;79;0;0;0;0;0;0;1;0;7;50;0;25
0.489;586;05/07/2004;NA;Male;Other;CSP60;Private;69;1;0;2;0;0;0;0;0;9;50;0;21
0.416;335;01/01/2004;01/06/2004;Male;Alone;CSP55;Private+trip to office;47;0;0;1;0;0;0;1;0;7;50;0;20
0.583;263;01/01/2004;01/08/2004;Male;Other;CSP50;Private+trip to office;39;0;0;0;1;2;0;0;0;7;50;0;18
1;354;01/01/2004;NA;Female;Alone;CSP55;Private+trip to office;49;0;0;1;1;1;0;0;0;7;50;0;20
0.27;422;24/09/2004;NA;Male;Other;CSP60;Private;57;0;0;0;0;0;1;0;0;6;50;0;22
0.666;414;01/01/2004;01/09/2004;Male;Other;CSP50;Private+trip to office;56;0;0;0;0;0;1;0;0;6;50;0;22
0.666;495;01/01/2004;01/09/2004;Female;Other;CSP50;Private;59;0;0;1;0;0;0;0;0;11;59;0;18
0.333;503;01/09/2004;NA;Female;Other;CSP50;Private;59;0;0;1;0;0;0;0;0;11;56;0;18
0.333;594;01/01/2004;01/05/2004;Male;Other;CSP60;Private;75;1;0;1;0;0;0;0;0;10;50;0;26
0.666;598;01/05/2004;NA;Male;Other;CSP60;Private;75;1;0;1;0;0;0;0;0;10;50;0;26
0.025;611;22/04/2004;01/05/2004;Female;Other;CSP60;Private;76;0;0;0;0;0;0;0;0;2;50;0;26
0.666;612;01/05/2004;NA;Female;Other;CSP60;Private;76;0;1754.4580060423;0;0;0;0;0;0;2;50;1;25
0.475;536;10/07/2004;NA;Female;Other;CSP60;Private;64;0;0;0;0;0;0;0;0;7;50;0;20
0.319;406;06/03/2004;01/07/2004;Male;Other;CSP50;Private+trip to office;59;0;1245.49033232628;0;2;0;1;0;0;10;50;1;26
0.499;410;01/07/2004;NA;Male;Other;CSP50;Private+trip to office;60;0;0;0;3;0;1;0;0;10;50;0;26
0.826;304;01/01/2004;29/10/2004;Male;Other;CSP50;Private+trip to office;43;0;0;0;0;0;0;0;0;7;50;0;18
0.566;369;07/06/2004;NA;Male;Other;CSP50;Private;50;0;0;0;0;0;0;0;0;11;90;0;20
0.318;404;01/01/2004;26/04/2004;Male;Other;CSP50;Private+trip to office;59;0;0;0;1;1;0;0;0;10;50;0;26
0.014;407;26/04/2004;01/05/2004;Male;Other;CSP50;Private+trip to office;59;0;0;0;1;1;0;0;0;10;50;0;26
0.666;408;01/05/2004;NA;Male;Other;CSP50;Private+trip to office;60;0;0;0;1;1;0;0;0;10;50;0;26
0.833;248;01/01/2004;01/11/2004;Female;Alone;CSP50;Private+trip to office;44;0;0;0;0;0;0;1;0;7;55;0;24
0.96;210;01/01/2004;17/12/2004;Male;Other;CSP50;Private+trip to office;35;0;0;0;0;0;0;1;0;7;60;0;18
0.039;221;17/12/2004;NA;Male;Other;CSP50;Private+trip to office;36;0;0;0;0;0;0;1;0;7;57;0;18
0.48;261;08/07/2004;NA;Male;Other;CSP46;Professional;41;0;0;0;0;0;0;3;0;7;50;0;20
0.25;453;01/01/2004;01/04/2004;Male;Other;CSP50;Private+trip to office;62;0;0;2;0;0;0;0;0;4;62;0;25
0.592;457;28/05/2004;NA;Male;Other;CSP50;Private+trip to office;63;0;0;2;1;0;0;0;0;4;58;0;25
0.561;465;09/04/2004;01/11/2004;Male;Alone;CSP50;Private+trip to office;56;0;0;0;0;0;0;0;0;9;50;0;18
0.166;472;01/11/2004;NA;Male;Alone;CSP50;Private+trip to office;57;0;0;0;0;0;0;0;0;9;50;0;18
0.666;419;01/01/2004;01/09/2004;Male;Other;CSP50;Private+trip to office;55;0;0;0;0;1;0;1;1;10;50;0;21
0.333;427;01/09/2004;NA;Male;Other;CSP50;Private+trip to office;56;0;0;0;0;1;0;1;1;10;50;0;21
0.805;326;11/03/2004;NA;Male;Other;CSP60;Private;73;0;23169.6761329305;1;0;0;0;0;0;7;50;1;46
0.316;327;07/09/2004;NA;Female;Other;CSP50;Private;52;0;0;0;0;0;0;0;0;10;53;0;25
0.013;270;01/08/2004;06/08/2004;Male;Other;CSP50;Professional;40;0;0;0;0;0;0;1;0;7;50;0;18
0.402;270;06/08/2004;NA;Male;Other;CSP50;Professional;40;0;0;0;0;0;0;1;0;7;50;0;18
0.456;402;17/07/2004;NA;Female;Other;CSP55;Private;51;0;0;0;0;0;0;0;0;9;50;0;18
0.308;436;10/09/2004;NA;Female;Other;CSP60;Private;60;0;0;0;0;1;0;0;0;10;50;0;24
0.592;292;28/05/2004;NA;Female;Other;CSP48;Professional;44;0;0;0;0;0;0;1;0;11;50;0;20
0.176;61;28/02/2004;01/05/2004;Female;Other;CSP50;Private+trip to office;23;0;0;0;1;0;0;0;0;7;80;0;18
0.666;64;01/05/2004;NA;Female;Other;CSP50;Private+trip to office;23;0;102.59003021148;0;1;0;0;0;0;7;76;1;18
0.416;135;01/01/2004;01/06/2004;Male;Other;CSP50;Professional;30;0;62.6945619335347;0;0;0;0;0;0;10;57;1;19
0.583;140;01/06/2004;NA;Male;Other;CSP50;Professional;30;0;0;0;0;0;0;1;0;10;54;0;19
0.75;369;01/01/2004;01/10/2004;Female;Other;CSP60;Private;72;0;432.534743202417;0;0;0;0;0;0;7;54;1;42
0.069;377;06/02/2004;01/03/2004;Male;Other;CSP50;Private+trip to office;56;0;0;0;1;0;0;1;0;7;50;0;25
0.833;378;01/03/2004;NA;Male;Other;CSP50;Private+trip to office;56;0;0;0;1;0;0;1;0;7;50;0;25
0.136;363;12/03/2004;01/05/2004;Male;Alone;CSP55;Private;48;0;0;0;0;0;0;0;0;2;68;0;18
0.666;365;01/05/2004;NA;Male;Alone;CSP55;Private;48;0;0;0;0;0;0;0;0;2;64;0;18
0.166;626;01/01/2004;01/03/2004;Female;Alone;CSP60;Private;70;0;0;0;0;0;0;0;0;3;50;0;18
0.594;628;01/03/2004;05/10/2004;Female;Alone;CSP60;Private;71;0;4966.03141993958;0;0;0;0;0;0;3;50;1;19
0.166;522;01/01/2004;01/03/2004;Male;Other;CSP60;Private;66;0;0;0;1;0;0;0;0;7;50;0;23
0.833;466;01/03/2004;NA;Male;Other;CSP60;Private;66;0;0;0;1;0;0;0;0;7;50;0;28
0.333;391;01/01/2004;01/05/2004;Male;Other;CSP60;Private;67;0;0;0;0;0;1;0;0;7;50;0;35
0.666;395;01/05/2004;NA;Male;Other;CSP60;Private;68;0;0;0;0;0;1;0;0;7;50;0;36
0.263;466;06/03/2004;11/06/2004;Male;Other;CSP50;Private+trip to office;57;0;0;0;0;0;0;0;0;9;50;0;19
0.472;469;11/06/2004;01/12/2004;Male;Other;CSP50;Private+trip to office;58;0;0;0;0;0;0;0;0;13;50;0;19
0.083;475;01/12/2004;NA;Male;Other;CSP50;Private+trip to office;58;0;0;0;0;0;0;0;0;13;50;0;19
0.75;395;01/01/2004;01/10/2004;Male;Other;CSP55;Private+trip to office;51;0;0;0;0;0;0;0;0;9;50;0;19
0.416;603;01/01/2004;01/06/2004;Male;Other;CSP60;Private;80;0;0;0;0;1;0;0;0;10;50;0;30
0.583;608;01/06/2004;NA;Male;Other;CSP60;Private;81;0;0;0;0;1;0;0;0;10;50;0;31
0.416;668;01/01/2004;01/06/2004;Male;Other;CSP60;Private;79;0;0;1;0;0;0;0;0;10;50;0;24
0.045;253;29/05/2004;15/06/2004;Male;Other;CSP55;Private+trip to office;41;0;0;1;0;0;0;0;0;7;59;0;20
0.128;254;15/06/2004;01/08/2004;Male;Other;CSP55;Private+trip to office;41;0;0;1;0;0;0;0;0;7;59;0;20
0.416;256;01/08/2004;NA;Male;Other;CSP55;Private+trip to office;41;0;0;1;0;0;0;0;0;7;56;0;20
0.592;110;28/05/2004;NA;Male;Alone;CSP50;Private+trip to office;27;0;0;0;0;0;0;0;0;10;76;0;18
0.5;385;01/01/2004;01/07/2004;Male;Other;CSP1;Professional;50;0;0;0;2;0;0;1;0;9;68;0;18
0.557;343;01/01/2004;22/07/2004;Male;Other;CSP46;Professional;48;0;0;0;0;0;0;0;0;5;50;0;20
0.442;349;22/07/2004;NA;Male;Other;CSP46;Professional;48;0;0;0;0;0;0;0;0;5;50;0;19
0.25;421;01/01/2004;01/04/2004;Female;Alone;CSP55;Private+trip to office;54;0;0;1;0;0;0;0;0;9;50;0;19
0.749;424;01/04/2004;NA;Female;Alone;CSP55;Private+trip to office;54;0;127.804531722054;1;0;0;0;0;0;9;50;1;19
0.5;524;01/01/2004;01/07/2004;Male;Other;CSP60;Private;68;0;0;0;0;0;0;0;0;7;50;0;25
0.499;530;01/07/2004;NA;Male;Other;CSP60;Private;68;0;0;0;0;0;0;0;0;7;50;0;24
0.598;375;27/04/2004;02/12/2004;Male;Other;CSP60;Private;88;1;0;0;1;0;0;0;0;7;50;0;57
