"Exposure","LicAge","RecordBeg","RecordEnd","Gender","MariStat","SocioCateg","VehUsage","DrivAge","HasKmLimit","ClaimAmount","ClaimNbResp","ClaimNbNonResp","ClaimNbParking","ClaimNbFireTheft","ClaimNbWindscreen","OutUseNb","RiskArea","BonusMalus","ClaimInd"
0.749,178,2004-04-01,NA,"Male","Alone","CSP50","Professional",33,0,1002.00543806647,0,1,1,0,0,0,9,80,1
0.5,433,2004-01-01,2004-07-01,"Male","Other","CSP50","Private+trip to office",56,0,0,1,0,0,0,0,0,10,50,0
0.023,500,2004-02-27,2004-03-05,"Female","Other","CSP60","Private",65,0,0,0,0,2,0,1,0,10,50,0
0.822,501,2004-03-05,NA,"Female","Other","CSP60","Private",65,0,1562.35649546828,0,0,2,0,1,0,10,50,1
0.174,384,2004-01-01,2004-03-04,"Male","Other","CSP50","Professional",50,0,0,1,1,0,0,1,0,11,55,0
0.825,386,2004-03-04,NA,"Male","Other","CSP50","Professional",50,0,0,1,1,0,0,1,0,11,52,0
0.166,204,2004-01-01,2004-03-01,"Male","Other","CSP50","Private+trip to office",36,0,0,1,1,0,0,0,0,11,89,0
0.833,206,2004-03-01,NA,"Male","Other","CSP50","Private+trip to office",36,0,117.671601208459,1,1,0,0,0,0,11,84,1
0.482,480,2004-01-01,2004-06-25,"Male","Alone","CSP60","Private",71,0,0,0,0,0,0,0,0,3,50,0
0.517,485,2004-06-25,NA,"Male","Alone","CSP60","Private",71,0,0,0,0,0,0,0,0,3,50,0
0.25,348,2004-01-01,2004-04-01,"Male","Other","CSP55","Private+trip to office",47,0,0,0,0,0,0,0,0,6,50,0
0.749,351,2004-04-01,NA,"Male","Other","CSP55","Private+trip to office",47,0,0,0,0,0,0,0,0,6,50,0
0.353,287,2004-02-24,2004-07-01,"Male","Other","CSP55","Private+trip to office",43,0,0,1,0,0,0,0,0,10,50,0
0.499,292,2004-07-01,NA,"Male","Other","CSP55","Private+trip to office",43,0,0,1,0,0,0,0,1,10,50,0
0.314,182,2004-09-08,NA,"Male","Other","CSP50","Private",33,0,0,0,3,0,0,0,0,10,57,0
1,438,2004-01-01,NA,"Male","Other","CSP60","Private",76,1,0,0,0,0,0,0,0,10,50,0
0.072,478,2004-10-05,2004-11-01,"Male","Other","CSP60","Private",72,0,0,0,1,0,0,0,0,6,50,0
0.166,479,2004-11-01,NA,"Male","Other","CSP60","Private",72,0,0,0,1,0,0,0,0,6,50,0
0.829,384,2004-01-01,2004-10-30,"Male","Other","CSP50","Professional",50,0,0,0,1,1,0,2,0,11,50,0
0.226,284,2004-01-01,2004-03-23,"Male","Other","CSP46","Professional",44,0,0,0,0,0,1,1,0,3,50,0
0.773,286,2004-03-23,NA,"Male","Other","CSP46","Professional",44,0,0,0,0,0,1,1,0,3,50,0
0.381,145,2004-05-17,2004-10-04,"Male","Alone","CSP1","Professional",30,0,0,0,0,0,0,1,0,10,68,0
0.068,150,2004-10-04,2004-10-29,"Male","Alone","CSP1","Professional",30,0,0,0,0,0,0,1,0,10,64,0
0.173,150,2004-10-29,NA,"Male","Alone","CSP50","Private",30,0,0,0,0,0,0,1,0,10,64,0
0.75,295,2004-01-01,2004-10-01,"Female","Other","CSP55","Private+trip to office",51,0,97.3232628398791,0,0,0,0,3,0,5,50,1
0.109,559,2004-10-22,2004-12-01,"Male","Other","CSP60","Private",69,0,0,0,1,0,0,1,0,4,50,0
0.083,561,2004-12-01,NA,"Male","Other","CSP60","Private",69,0,0,0,1,0,0,1,0,4,50,0
0.428,547,2004-07-27,NA,"Male","Alone","CSP60","Private",76,0,0,0,0,0,0,1,0,2,50,0
0.517,402,2004-06-25,NA,"Male","Other","CSP50","Private+trip to office",53,1,0,0,1,0,0,1,0,11,54,0
0.486,210,2004-02-06,2004-08-01,"Male","Other","CSP50","Professional",37,0,0,0,0,0,0,0,0,9,50,0
0.416,216,2004-08-01,NA,"Male","Other","CSP50","Professional",37,0,0,0,0,0,0,0,0,9,50,0
0.25,448,2004-03-23,2004-06-23,"Male","Other","CSP20","Private+trip to office",66,0,0,0,1,0,0,0,1,9,50,0
0.073,254,2004-12-03,2004-12-30,"Male","Other","CSP50","Private+trip to office",52,0,0,1,0,0,0,0,0,11,80,0
0.091,249,2004-06-21,2004-07-24,"Male","Other","CSP50","Private+trip to office",39,0,0,0,0,0,0,0,0,7,50,0
0.083,138,2004-01-01,2004-02-01,"Male","Alone","CSP50","Private+trip to office",29,0,0,0,1,0,0,0,0,7,58,0
0.916,139,2004-02-01,NA,"Male","Alone","CSP50","Private+trip to office",29,0,0,0,1,0,0,0,1,7,55,0
0.129,695,2004-01-01,2004-02-18,"Male","Other","CSP60","Private",81,0,0,1,1,0,0,0,0,11,52,0
0.109,163,2004-02-27,2004-04-06,"Male","Other","CSP6","Professional run",33,0,0,0,2,0,2,0,1,10,50,0
0.166,520,2004-01-01,2004-03-01,"Male","Other","CSP55","Private",65,0,0,1,1,0,0,0,1,9,50,0
0.192,142,2004-07-22,2004-10-01,"Male","Other","CSP50","Private+trip to office",46,0,0,0,0,0,0,0,0,10,57,0
0.249,145,2004-10-01,NA,"Male","Other","CSP50","Private+trip to office",46,0,1531.72205438066,0,0,0,0,0,0,10,54,1
0.833,192,2004-01-01,2004-11-01,"Male","Other","CSP42","Professional",34,0,0,1,0,0,0,1,1,11,62,0
0.25,122,2004-01-01,2004-04-01,"Male","Other","CSP50","Private",28,0,0,0,0,0,0,1,1,10,60,0
0.024,299,2004-01-01,2004-01-10,"Male","Other","CSP48","Private",44,0,0,0,0,0,0,0,0,10,50,0
0.975,299,2004-01-10,NA,"Male","Other","CSP48","Private",44,0,0,0,0,0,0,0,0,10,50,0
0.769,482,2004-01-01,2004-10-08,"Male","Other","CSP55","Private+trip to office",61,0,0,0,0,0,0,3,0,11,50,0
0.113,578,2004-01-01,2004-02-12,"Male","Other","CSP60","Private",71,0,0,0,0,0,0,0,0,10,50,0
0.486,379,2004-07-06,NA,"Male","Other","CSP55","Private+trip to office",54,0,0,0,0,0,0,0,0,10,50,0
0.103,250,2004-11-24,NA,"Male","Other","CSP50","Private+trip to office",39,0,0,0,0,0,0,2,0,7,50,0
0.442,246,2004-04-22,2004-10-01,"Male","Other","CSP50","Private+trip to office",51,0,0,1,0,1,0,0,0,11,50,0
0.249,252,2004-10-01,NA,"Male","Other","CSP50","Private+trip to office",52,0,562.153776435045,1,0,1,0,0,0,11,50,1
0.699,510,2004-01-01,2004-09-13,"Male","Other","CSP50","Private+trip to office",60,0,0,0,0,0,0,0,0,7,50,0
0.3,518,2004-09-13,NA,"Male","Other","CSP50","Private+trip to office",61,0,0,0,0,0,0,0,0,7,50,0
0.39,449,2004-06-03,2004-10-24,"Female","Other","CSP50","Private+trip to office",56,0,0,0,1,0,0,0,0,10,50,0
0.186,453,2004-10-24,NA,"Female","Other","CSP50","Private+trip to office",57,0,0,0,1,0,0,0,1,10,50,0
0.25,538,2004-01-01,2004-04-01,"Male","Other","CSP60","Private",72,0,0,0,0,0,0,1,1,6,50,0
0.749,541,2004-04-01,NA,"Male","Other","CSP60","Private",73,0,0,0,0,0,0,1,0,6,50,0
0.083,366,2004-01-01,2004-02-01,"Male","Other","CSP50","Private",51,0,0,0,0,0,1,1,1,10,50,0
0.916,367,2004-02-01,NA,"Male","Other","CSP50","Private",51,0,3760.9667673716,0,0,0,1,1,1,10,50,1
0.377,207,2004-01-01,2004-05-17,"Male","Other","CSP50","Private+trip to office",36,0,0,0,1,0,0,0,1,10,51,0
0.249,156,2004-10-01,NA,"Male","Other","CSP50","Private+trip to office",31,0,0,0,0,0,0,2,0,7,57,0
0.807,537,2004-01-01,2004-10-22,"Male","Other","CSP60","Private",62,0,0,1,0,0,0,0,0,10,50,0
0.192,546,2004-10-22,NA,"Male","Other","CSP60","Private",63,0,0,1,0,0,0,0,0,10,50,0
0.083,570,2004-01-01,2004-02-01,"Female","Other","CSP60","Private",73,0,0,2,0,0,0,0,0,10,67,0
0.131,128,2004-05-14,2004-07-01,"Female","Other","CSP55","Private+trip to office",29,0,0,1,1,0,0,0,0,10,112,0
0.499,130,2004-07-01,NA,"Female","Other","CSP55","Private+trip to office",29,0,0,1,1,0,0,0,0,10,106,0
0.692,148,2004-04-22,NA,"Male","Other","CSP55","Private+trip to office",31,0,0,0,0,0,0,1,0,10,80,0
0.053,502,2004-07-22,2004-08-11,"Female","Alone","CSP50","Private+trip to office",60,0,0,1,0,0,0,0,0,7,50,0
0.185,503,2004-08-11,2004-10-18,"Female","Alone","CSP60","Private",60,0,0,1,0,0,0,0,0,7,50,0
0.203,505,2004-10-18,NA,"Female","Alone","CSP60","Private",60,0,0,1,0,0,0,0,0,7,50,0
0.002,362,2004-03-27,2004-03-28,"Male","Other","CSP20","Professional",51,0,0,1,2,0,0,1,0,9,50,0
0.37,362,2004-03-28,2004-08-11,"Male","Other","CSP20","Professional",51,0,1079.85226586103,1,2,0,0,1,0,9,50,1
0.389,367,2004-08-11,NA,"Male","Other","CSP20","Professional",52,0,0,1,2,0,1,1,1,9,50,0
0.397,479,2004-03-25,2004-08-18,"Female","Other","CSP60","Private",70,0,0,0,0,0,0,1,0,9,50,0
0.37,484,2004-08-18,NA,"Female","Other","CSP60","Private",70,0,0,0,0,0,0,1,0,9,50,0
0.491,700,2004-05-19,2004-11-16,"Male","Other","CSP60","Private",84,0,0,0,0,0,0,0,0,7,50,0
0.125,706,2004-11-16,NA,"Male","Other","CSP60","Private",84,0,0,0,0,0,0,0,0,7,50,0
0.352,297,2004-01-01,2004-05-08,"Male","Other","CSP50","Private+trip to office",46,0,0,0,0,0,0,1,1,10,50,0
0.647,301,2004-05-08,NA,"Male","Other","CSP50","Private+trip to office",46,0,0,0,0,0,0,1,1,10,50,0
0.25,230,2004-01-01,2004-04-01,"Female","Other","CSP50","Private",38,0,0,0,0,0,0,0,0,6,50,0
0.716,362,2004-01-01,2004-09-19,"Male","Other","CSP1","Professional",48,0,0,1,0,0,0,2,0,10,50,0
0.061,562,2004-12-09,NA,"Male","Other","CSP60","Private",70,0,0,1,0,0,0,0,0,10,62,0
0.158,370,2004-11-04,NA,"Male","Other","CSP60","Private",80,1,0,0,0,0,0,0,0,3,50,0
0.189,244,2004-10-23,NA,"Female","Other","CSP37","Private",39,0,0,0,0,0,0,0,1,11,50,0
0.099,432,2004-01-01,2004-02-07,"Female","Other","CSP50","Private+trip to office",55,0,0,2,0,0,0,0,0,9,50,0
0.9,433,2004-02-07,NA,"Female","Other","CSP50","Private+trip to office",55,0,262.819939577039,2,0,0,0,0,0,9,62,1
0.528,396,2004-01-27,2004-08-07,"Male","Alone","CSP60","Private",58,0,0,1,0,0,0,0,0,11,61,0
0.002,466,2004-10-28,2004-10-29,"Male","Other","CSP66","Professional",56,0,0,1,0,0,0,1,1,9,50,0
0.173,466,2004-10-29,NA,"Male","Other","CSP66","Professional",56,0,0,1,0,0,0,1,1,9,50,0
0.21,699,2004-10-07,2004-12-23,"Male","Other","CSP60","Private",81,0,0,1,0,0,0,0,0,10,50,0
0.023,701,2004-12-23,NA,"Male","Other","CSP60","Private",81,0,0,1,0,0,0,0,0,10,50,0
0.355,360,2004-01-01,2004-05-09,"Female","Other","CSP55","Private+trip to office",52,0,0,1,0,1,0,0,0,9,53,0
0.099,456,2004-01-01,2004-02-07,"Male","Other","CSP48","Private",61,0,0,0,0,0,0,0,0,11,50,0
0.9,457,2004-02-07,NA,"Male","Other","CSP48","Private",61,0,0,0,0,0,0,0,0,11,50,0
0.523,775,2004-06-23,NA,"Female","Other","CSP37","Private",83,1,0,0,0,0,0,0,0,11,50,0
0.249,491,2004-10-01,NA,"Male","Alone","CSP60","Private",61,0,0,0,0,0,0,0,0,11,50,0
0.563,612,2004-01-01,2004-07-24,"Male","Other","CSP60","Private",79,0,0,1,0,0,0,0,0,10,50,0
0.225,670,2004-07-10,2004-10-01,"Male","Other","CSP60","Private",79,1,0,0,0,0,0,0,0,6,50,0
0.249,673,2004-10-01,NA,"Male","Other","CSP60","Private",79,1,0,0,0,0,0,0,0,6,50,0
0.539,410,2004-06-17,NA,"Female","Other","CSP50","Private",54,0,0,0,0,0,0,1,1,10,50,0
0.649,498,2004-01-01,2004-08-25,"Male","Other","CSP50","Private",59,0,0,0,0,0,0,1,0,10,50,0
0.097,497,2004-11-24,2004-12-29,"Male","Other","CSP60","Private",86,0,0,1,0,0,0,0,0,7,50,0
0.006,498,2004-12-29,NA,"Male","Other","CSP60","Private",86,0,0,1,0,0,0,0,0,7,50,0
0.241,341,2004-03-05,2004-06-02,"Male","Other","CSP50","Private+trip to office",48,1,0,0,0,0,0,1,0,11,50,0
0.58,344,2004-06-02,NA,"Male","Other","CSP50","Private+trip to office",48,1,0,0,0,0,0,1,0,11,50,0
0.558,403,2004-06-10,NA,"Male","Other","CSP60","Private",69,1,789.284592145015,0,0,0,0,0,0,10,50,1
0.979,624,2004-01-01,2004-12-24,"Male","Other","CSP60","Private",75,1,0,1,0,0,0,0,0,10,78,0
0.666,639,2004-01-01,2004-09-01,"Male","Other","CSP60","Private",73,0,0,1,1,0,0,0,0,11,50,0
0.506,510,2004-01-29,2004-08-01,"Male","Other","CSP50","Private+trip to office",65,0,301.112990936556,1,0,1,0,1,0,11,50,1
0.416,517,2004-08-01,NA,"Male","Other","CSP50","Private+trip to office",66,0,0,0,0,2,0,1,0,11,50,0
0.002,547,2004-11-29,2004-11-30,"Female","Other","CSP60","Private",69,0,0,0,1,0,0,0,0,11,50,0
0.087,547,2004-11-30,NA,"Female","Other","CSP60","Private",69,0,0,0,1,0,0,0,0,11,50,0
0.053,394,2004-04-21,2004-05-10,"Female","Other","CSP55","Private+trip to office",51,1,0,0,2,0,0,1,5,10,50,0
0.641,395,2004-05-10,NA,"Female","Other","CSP55","Private+trip to office",52,0,0,0,2,0,0,1,5,10,50,0
0.319,245,2004-07-13,2004-11-08,"Male","Other","CSP66","Private+trip to office",38,0,0,0,0,0,0,0,0,7,50,0
0.147,249,2004-11-08,NA,"Male","Other","CSP66","Private+trip to office",38,0,0,0,0,0,0,0,0,7,50,0
0.833,276,2004-01-01,2004-11-01,"Male","Other","CSP50","Private+trip to office",42,0,0,0,0,1,0,1,0,10,50,0
0.871,492,2004-01-01,2004-11-15,"Male","Other","CSP60","Private",62,0,0,0,0,0,0,1,0,5,50,0
0.042,518,2004-12-16,NA,"Male","Other","CSP60","Private",66,1,0,0,0,0,0,0,0,2,50,0
0.654,404,2004-01-01,2004-08-27,"Male","Other","CSP50","Private+trip to office",52,0,0,0,0,0,0,0,0,10,50,0
0.48,407,2004-01-08,2004-07-01,"Female","Other","CSP50","Private",55,0,1418.61027190332,0,0,0,0,0,0,11,50,1
0.236,244,2004-01-10,2004-04-05,"Female","Alone","CSP50","Private+trip to office",44,0,0,1,0,0,1,0,0,7,50,0
0.739,247,2004-04-05,NA,"Female","Alone","CSP50","Private+trip to office",44,0,0,1,0,0,1,0,0,7,50,0
0.864,432,2004-02-20,NA,"Male","Other","CSP55","Private+trip to office",54,0,0,0,0,1,0,0,0,10,50,0
0.5,550,2004-01-01,2004-07-01,"Male","Other","CSP60","Private",64,0,0,0,0,0,0,1,0,9,50,0
0.057,611,2004-01-01,2004-01-22,"Male","Alone","CSP60","Private",71,0,0,0,0,0,0,0,0,11,50,0
0.942,611,2004-01-22,NA,"Male","Alone","CSP60","Private",71,0,0,0,0,0,0,0,0,11,50,0
0.25,372,2004-01-01,2004-04-01,"Male","Other","CSP48","Professional",64,0,0,0,0,0,0,0,1,11,50,0
1,545,2004-01-01,NA,"Male","Other","CSP60","Private",65,0,0,0,1,0,0,0,0,9,50,0
1,644,2004-01-01,NA,"Male","Other","CSP60","Private",73,0,84.7395770392749,1,0,0,0,1,0,11,50,1
0.75,431,2004-01-01,2004-10-01,"Male","Other","CSP50","Private",57,0,0,0,0,0,0,0,0,9,50,0
0.128,399,2004-09-17,2004-11-03,"Male","Other","CSP50","Private+trip to office",51,0,0,0,1,2,0,1,0,11,50,0
0.161,401,2004-11-03,NA,"Male","Other","CSP50","Private+trip to office",51,0,0,0,1,2,0,1,0,11,50,0
0.5,420,2004-01-01,2004-07-01,"Male","Other","CSP1","Professional",54,0,0,0,0,0,0,0,0,10,50,0
0.125,475,2004-11-16,NA,"Male","Alone","CSP50","Professional",58,0,0,0,0,0,0,1,0,10,50,0
0.539,280,2004-06-17,NA,"Male","Other","CSP50","Private",41,1,0,0,0,0,0,0,2,10,50,0
0.244,404,2004-07-09,2004-10-07,"Female","Other","CSP60","Private",68,0,0,1,0,0,0,0,3,10,50,0
0.102,407,2004-10-07,2004-11-14,"Female","Other","CSP60","Private",68,0,0,1,0,0,0,0,3,10,62,0
0.131,408,2004-11-14,NA,"Female","Other","CSP60","Private",68,0,0,1,0,0,0,0,3,10,62,0
0.258,229,2004-02-13,2004-05-16,"Male","Other","CSP50","Private+trip to office",39,0,0,0,4,0,0,1,1,10,64,0
0.625,232,2004-05-16,NA,"Male","Other","CSP50","Private+trip to office",39,0,0,0,4,0,0,1,1,10,60,0
0.217,266,2004-10-13,NA,"Male","Other","CSP42","Professional",41,0,0,0,0,0,0,1,0,11,50,0
0.922,696,2004-01-01,2004-12-03,"Male","Other","CSP60","Private",77,0,0,0,0,0,0,0,0,11,50,0
0.479,293,2004-01-01,2004-06-24,"Male","Alone","CSP50","Private+trip to office",44,0,0,0,0,0,0,1,0,10,90,0
0.938,114,2004-01-01,2004-12-09,"Male","Alone","CSP26","Private+trip to office",27,0,0,0,0,0,0,1,0,9,68,0
0.483,222,2004-02-07,2004-08-01,"Male","Other","CSP47","Professional",43,0,0,0,1,0,0,0,0,11,50,0
0.36,80,2004-01-01,2004-05-11,"Female","Alone","CSP26","Private+trip to office",25,0,0,1,1,0,0,0,0,10,85,0
0.356,272,2004-04-23,2004-09-01,"Female","Other","CSP50","Private+trip to office",48,1,0,1,0,0,0,0,0,10,62,0
0.333,277,2004-09-01,NA,"Female","Other","CSP50","Private+trip to office",48,1,1635.92628398792,1,0,0,0,0,0,10,58,1
0.266,333,2004-01-01,2004-04-07,"Male","Other","CSP50","Private",47,0,0,0,0,0,0,0,0,10,50,0
0.233,336,2004-04-07,2004-07-01,"Male","Other","CSP50","Private",47,0,0,0,0,0,0,0,0,10,50,0
0.924,467,2004-01-01,2004-12-04,"Male","Other","CSP50","Private+trip to office",57,0,4083.51208459214,0,0,0,0,1,0,10,50,1
0.094,446,2004-02-04,2004-03-08,"Male","Other","CSP50","Professional",55,0,0,0,0,0,0,0,0,7,50,0
0.669,447,2004-03-08,2004-11-09,"Male","Other","CSP50","Professional",55,0,2162.70906344411,0,0,0,0,0,0,7,50,1
0.821,653,2004-01-01,2004-10-27,"Male","Other","CSP60","Private",72,0,0,1,0,0,0,0,0,10,50,0
0.174,662,2004-10-27,2004-12-30,"Male","Other","CSP60","Private",73,0,0,1,0,0,0,0,0,10,50,0
0.003,664,2004-12-30,NA,"Male","Other","CSP60","Private",73,0,0,1,0,0,0,0,0,10,50,0
0.161,568,2004-04-29,2004-06-27,"Female","Other","CSP60","Private",74,0,0,0,0,0,0,1,0,10,50,0
0.512,570,2004-06-27,NA,"Female","Other","CSP60","Private",74,0,0,0,0,0,0,1,0,10,50,0
0.48,539,2004-05-26,2004-11-19,"Male","Other","CSP60","Private",68,0,0,1,0,0,0,0,0,6,50,0
0.117,545,2004-11-19,NA,"Male","Other","CSP60","Private",68,0,0,1,0,0,0,0,0,6,50,0
0.25,241,2004-01-01,2004-04-01,"Female","Other","CSP50","Private",38,0,0,0,0,0,0,0,0,9,50,0
0.749,244,2004-04-01,NA,"Female","Other","CSP50","Private",38,0,3139.77099697885,0,0,0,0,0,0,9,50,1
0.469,368,2004-07-12,NA,"Male","Other","CSP55","Private+trip to office",51,0,0,0,0,0,0,0,0,10,50,0
0.27,610,2004-09-24,NA,"Male","Other","CSP60","Private",79,0,0,0,0,0,0,1,0,10,61,0
0.532,251,2004-01-01,2004-07-13,"Male","Alone","CSP50","Private+trip to office",39,0,0,0,0,0,0,0,0,10,51,0
0.178,686,2004-03-31,2004-06-05,"Male","Other","CSP60","Private",81,0,0,1,0,0,1,0,0,6,64,0
0.572,689,2004-06-05,NA,"Male","Other","CSP60","Private",81,0,0,1,0,0,1,0,0,6,60,0
0.805,201,2004-03-11,NA,"Male","Alone","CSP50","Private+trip to office",40,0,0,0,0,0,0,0,0,4,50,0
0.125,305,2004-01-28,2004-03-13,"Female","Other","CSP50","Private+trip to office",45,0,0,0,0,0,0,0,0,7,50,0
0.8,307,2004-03-13,NA,"Female","Other","CSP50","Private+trip to office",45,0,47.4598187311178,0,0,0,0,0,0,7,50,1
0.815,616,2004-01-01,2004-10-25,"Male","Other","CSP60","Private",69,1,0,0,0,0,0,0,0,10,50,0
0.087,367,2004-11-30,NA,"Female","Other","CSP55","Private+trip to office",52,0,0,0,1,0,0,1,0,6,50,0
0.957,183,2004-01-01,2004-12-16,"Male","Alone","CSP50","Private+trip to office",33,0,0,1,0,0,0,1,0,10,50,0
0.56,91,2004-06-02,2004-12-24,"Female","Other","CSP50","Private+trip to office",27,0,0,0,0,0,0,2,0,10,90,0
0.02,97,2004-12-24,NA,"Female","Other","CSP50","Private+trip to office",27,0,0,0,0,0,0,1,0,10,85,0
0.573,178,2004-01-01,2004-07-28,"Female","Other","CSP55","Private+trip to office",47,0,0,0,0,0,0,0,0,10,50,0
0.041,249,2004-01-01,2004-01-16,"Male","Other","CSP50","Private+trip to office",50,0,0,0,0,0,1,0,0,9,50,0
0.194,249,2004-01-16,2004-03-26,"Male","Other","CSP50","Private+trip to office",50,0,0,0,0,0,1,0,0,9,50,0
0.764,251,2004-03-26,NA,"Male","Other","CSP50","Private+trip to office",51,0,0,0,0,0,1,0,0,9,50,0
0.267,169,2004-09-25,NA,"Male","Other","CSP55","Private+trip to office",32,0,0,1,1,0,0,1,0,10,56,0
0.377,219,2004-01-01,2004-05-17,"Male","Alone","CSP50","Private+trip to office",36,0,0,0,0,0,0,1,0,10,76,0
0.622,223,2004-05-17,NA,"Male","Alone","CSP50","Private+trip to office",37,0,0,0,0,0,0,1,0,10,72,0
0.258,338,2004-01-01,2004-04-04,"Male","Other","CSP55","Private+trip to office",48,0,0,2,0,0,0,0,0,10,58,0
0.741,341,2004-04-04,NA,"Male","Other","CSP55","Private+trip to office",48,0,0,2,0,0,0,0,0,10,55,0
0.003,323,2004-12-30,NA,"Male","Other","CSP55","Private+trip to office",45,0,0,1,0,0,0,0,0,6,50,0
0.071,312,2004-01-01,2004-01-27,"Male","Other","CSP55","Private+trip to office",44,0,0,1,0,0,0,0,0,6,50,0
0.924,312,2004-01-27,2004-12-30,"Male","Other","CSP55","Private+trip to office",44,0,0,1,0,0,0,0,0,6,50,0
0.476,645,2004-01-01,2004-06-23,"Male","Other","CSP50","Professional",73,0,0,0,0,0,0,0,0,9,50,0
0.523,650,2004-06-23,NA,"Male","Other","CSP50","Professional",73,0,0,0,0,0,0,0,0,9,50,0
0.416,601,2004-01-01,2004-06-01,"Male","Other","CSP60","Private",69,0,0,0,0,0,0,1,0,10,50,0
0.583,606,2004-06-01,NA,"Male","Other","CSP60","Private",69,0,0,0,0,0,0,1,0,10,50,0
0.211,243,2004-10-15,NA,"Male","Other","CSP50","Professional",46,0,0,0,0,0,0,1,0,6,50,0
0.23,661,2004-04-22,2004-07-15,"Male","Other","CSP60","Private",75,0,0,0,0,0,1,0,0,10,50,0
0.461,664,2004-07-15,NA,"Male","Other","CSP60","Private",75,0,0,0,0,0,1,0,0,10,50,0
0.616,311,2004-01-01,2004-08-13,"Female","Other","CSP55","Private+trip to office",47,0,0,1,0,0,0,2,0,7,50,0
0.724,448,2004-01-01,2004-09-22,"Male","Other","CSP60","Private",55,0,0,0,2,0,0,1,0,10,50,0
0.275,456,2004-09-22,NA,"Male","Other","CSP60","Private",56,0,0,0,1,0,0,1,0,10,50,0
0.02,344,2004-12-24,NA,"Female","Alone","CSP50","Private+trip to office",54,0,0,0,0,0,0,0,0,9,50,0
0.197,795,2004-10-20,NA,"Male","Other","CSP60","Private",91,0,0,0,0,0,0,0,0,10,50,0
0.266,528,2004-01-01,2004-04-07,"Male","Other","CSP60","Private",77,0,6756.37885196374,2,1,0,0,0,0,10,56,1
0.733,531,2004-04-07,NA,"Male","Other","CSP60","Private",77,0,800.949244712991,3,1,0,0,0,0,10,53,1
0.194,408,2004-01-01,2004-03-11,"Male","Other","CSP60","Private",60,0,0,0,0,0,0,2,0,9,50,0
0.805,410,2004-03-11,NA,"Male","Other","CSP60","Private",60,0,241.340483383686,0,0,0,0,2,0,9,50,1
0.5,226,2004-01-01,2004-07-01,"Female","Other","CSP50","Private+trip to office",38,0,0,0,0,0,0,1,1,4,50,0
0.249,561,2004-10-01,NA,"Female","Other","CSP60","Private",79,1,0,0,1,0,0,0,0,10,50,0
0.75,492,2004-01-01,2004-10-01,"Male","Other","CSP60","Private",66,0,0,0,0,0,0,0,0,10,50,0
0.066,185,2004-05-26,2004-06-20,"Male","Other","CSP50","Private",35,0,0,1,0,0,0,1,0,10,85,0
0.531,186,2004-06-20,NA,"Male","Other","CSP50","Private",35,0,0,1,0,0,0,1,0,10,85,0
0.03,144,2004-04-19,2004-04-30,"Male","Alone","CSP50","Private+trip to office",32,0,0,0,1,0,0,0,0,10,68,0
0.78,195,2004-01-01,2004-10-12,"Male","Other","CSP50","Private+trip to office",44,0,0,0,0,0,0,0,1,10,50,0
0.318,123,2004-01-01,2004-04-26,"Male","Other","CSP55","Private+trip to office",28,0,0,0,0,0,0,0,0,7,80,0
0.39,373,2004-01-01,2004-05-22,"Female","Other","CSP55","Private",79,1,0,0,1,0,0,0,0,11,50,0
0.609,377,2004-05-22,NA,"Female","Other","CSP55","Private",79,1,0,0,1,0,0,0,0,11,50,0
1,558,2004-01-01,NA,"Male","Other","CSP6","Professional run",64,0,5575.30332326284,1,0,0,0,0,0,7,50,1
0.968,579,2004-01-01,2004-12-20,"Male","Other","CSP60","Private",78,1,0,0,1,0,1,1,0,11,68,0
0.75,647,2004-01-01,2004-10-01,"Male","Other","CSP60","Private",72,0,0,0,0,0,1,1,0,11,50,0
0.274,298,2004-02-18,2004-05-27,"Male","Other","CSP55","Private+trip to office",44,0,0,0,0,0,0,0,0,11,50,0
0.097,587,2004-07-01,2004-08-06,"Female","Other","CSP60","Private",78,1,0,0,0,0,0,0,0,11,50,0
0.402,588,2004-08-06,NA,"Female","Other","CSP60","Private",79,1,0,0,0,0,0,0,0,11,50,0
0.054,151,2004-01-01,2004-01-21,"Female","Alone","CSP50","Private+trip to office",30,0,0,0,1,0,0,0,1,8,54,0
0.755,151,2004-01-21,2004-10-23,"Female","Alone","CSP50","Private+trip to office",30,0,0,0,1,0,0,0,1,8,54,0
0.48,777,2004-07-08,NA,"Female","Other","CSP60","Private",82,0,0,1,0,0,0,0,0,11,50,0
1,331,2004-01-01,NA,"Female","Other","CSP50","Private+trip to office",49,0,0,0,0,0,0,0,0,11,50,0
0.151,577,2004-01-01,2004-02-26,"Male","Other","CSP42","Professional run",68,0,0,0,1,0,0,3,0,10,50,0
0.5,578,2004-02-26,2004-08-26,"Male","Other","CSP42","Professional run",68,0,0,0,1,0,0,3,0,10,50,0
0.348,584,2004-08-26,NA,"Male","Other","CSP42","Professional run",68,0,0,0,1,0,0,3,0,10,50,0
0.875,232,2004-02-16,NA,"Male","Other","CSP55","Private+trip to office",46,0,0,0,1,0,0,0,2,10,64,0
0.107,231,2004-01-07,2004-02-16,"Male","Other","CSP55","Private+trip to office",46,0,0,0,1,0,0,0,2,10,64,0
0.499,136,2004-07-01,NA,"Male","Other","CSP50","Private+trip to office",29,0,0,0,0,0,1,0,0,6,60,0
